Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2016-10-19,22,14485,375,1070,639,1036,5471,838,83,2954,439,1584,14489,4
2016-10-19,23,13349,357,1011,552,976,4999,747,79,2729,393,1459,13301,-48
2016-10-19,24,12399,342,980,492,924,4628,681,74,2531,366,1385,12403,4
2016-10-20,1,11937,362,985,582,744,4425,639,78,2435,356,1361,11967,30
2016-10-20,2,11697,372,980,433,888,4246,621,79,2373,360,1333,11683,-14
2016-10-20,3,11572,368,990,514,806,4169,612,79,2373,351,1299,11561,-11
2016-10-20,4,11620,367,986,567,776,4221,621,80,2376,347,1276,11617,-3
2016-10-20,5,12134,363,992,619,809,4421,663,82,2481,347,1306,12085,-49
2016-10-20,6,13481,384,1049,635,1036,4980,772,85,2717,393,1402,13455,-26
2016-10-20,7,15055,420,1076,762,1110,5691,893,88,3044,446,1541,15071,16
2016-10-20,8,15435,444,1105,761,1125,5887,926,87,3109,464,1583,15490,55
2016-10-20,9,15714,450,1112,807,1076,6021,918,89,3144,479,1602,15698,-15
2016-10-20,10,15863,441,1119,742,1146,6118,913,91,3155,494,1630,15848,-16
2016-10-20,11,15923,430,1113,864,1003,6167,895,92,3166,485,1631,15845,-78
2016-10-20,12,15807,429,1090,801,1052,6131,887,92,3142,476,1600,15701,-106
2016-10-20,13,15771,424,1109,784,1049,6121,893,84,3178,482,1604,15728,-43
2016-10-20,14,15774,421,1105,773,1066,6123,908,48,3227,471,1583,15726,-48
2016-10-20,15,15898,424,1098,782,1130,6106,923,25,3223,480,1596,15788,-111
2016-10-20,16,16169,428,1118,817,1193,6138,956,38,3228,488,1615,16018,-152
2016-10-20,17,16328,433,1149,857,1254,6152,992,47,3252,491,1621,16248,-80
2016-10-20,18,16540,436,1141,866,1254,6253,1027,51,3311,494,1628,16461,-79
2016-10-20,19,16730,502,1224,854,1243,6249,1043,52,3335,518,1647,16666,-63
2016-10-20,20,16391,514,1227,815,1213,6100,1015,49,3270,516,1617,16335,-56
2016-10-20,21,15621,506,1208,771,1125,5800,948,48,3122,490,1559,15575,-46
2016-10-20,22,14503,492,1146,677,1071,5386,857,52,2912,445,1447,14486,-17
2016-10-20,23,13294,473,1107,650,936,4911,762,52,2672,392,1305,13260,-34
2016-10-20,24,12347,451,1064,597,851,4551,698,43,2522,378,1212,12367,20
2016-10-21,1,11925,446,1083,554,829,4352,658,40,2417,361,1167,11909,-16
2016-10-21,2,11653,443,1061,536,814,4197,637,36,2360,356,1145,11584,-70
2016-10-21,3,11442,436,1070,536,808,4137,622,38,2297,332,1136,11412,-30
2016-10-21,4,11483,433,1078,545,808,4156,625,47,2288,330,1134,11444,-40
2016-10-21,5,11926,423,1083,591,819,4315,666,51,2388,344,1170,11850,-76
2016-10-21,6,13282,453,1144,749,879,4861,773,61,2649,367,1297,13233,-49
2016-10-21,7,14859,442,1224,752,1116,5548,890,65,2977,427,1452,14893,34
2016-10-21,8,15429,468,1193,766,1162,5825,931,61,3095,442,1517,15461,32
2016-10-21,9,15597,469,1170,835,1094,5967,933,60,3094,451,1524,15597,0
2016-10-21,10,15792,447,1178,801,1170,6081,935,59,3137,462,1533,15802,10
2016-10-21,11,15796,442,1178,788,1155,6105,924,63,3127,473,1504,15757,-39
2016-10-21,12,15568,441,1179,790,1137,6055,909,65,3070,463,1472,15580,12
2016-10-21,13,15493,449,1192,794,1122,6035,904,73,3053,459,1441,15523,30
2016-10-21,14,15254,447,1197,741,1147,5986,897,71,3021,455,1403,15364,109
2016-10-21,15,15171,441,1201,745,1166,5973,898,78,2950,456,1388,15296,125
2016-10-21,16,15310,394,1166,748,1210,5990,915,88,2976,468,1435,15391,81
2016-10-21,17,15385,390,1183,771,1236,6011,943,88,2992,469,1451,15535,150
2016-10-21,18,15851,402,1194,794,1263,6102,986,93,3076,475,1491,15877,27
2016-10-21,19,16085,419,1221,781,1255,6115,1010,94,3146,482,1537,16059,-25
2016-10-21,20,15718,421,1206,743,1255,5971,986,87,3100,478,1519,15766,48
2016-10-21,21,15186,415,1243,713,1177,5735,940,84,2969,458,1482,15215,30
2016-10-21,22,14255,397,1197,737,1017,5327,861,86,2794,425,1408,14249,-5
2016-10-21,23,13104,378,1157,673,916,4908,765,78,2556,383,1308,13123,18
2016-10-21,24,12226,365,1139,646,839,4543,687,78,2372,357,1220,12247,21
2016-10-22,1,11774,360,1147,608,817,4313,642,73,2268,340,1178,11747,-27
2016-10-22,2,11457,352,1146,579,803,4167,621,71,2204,328,1165,11437,-19
2016-10-22,3,11320,349,1145,580,797,4091,614,70,2191,326,1158,11322,2
2016-10-22,4,11340,345,1152,586,805,4090,616,70,2173,326,1149,11312,-29
2016-10-22,5,11529,348,1141,591,815,4171,638,66,2230,333,1154,11488,-41
2016-10-22,6,12019,356,1112,636,857,4380,686,70,2355,350,1193,11995,-25
2016-10-22,7,12846,370,1153,714,942,4677,765,74,2519,388,1259,12862,16
2016-10-22,8,13544,391,1190,794,960,4926,822,80,2631,417,1296,13507,-37
2016-10-22,9,13900,409,1190,850,975,5152,842,85,2689,440,1251,13882,-18
2016-10-22,10,13964,409,1174,886,965,5303,830,93,2692,456,1216,14024,61
2016-10-22,11,13972,395,1147,903,967,5379,803,91,2698,458,1195,14037,65
2016-10-22,12,13844,380,1124,910,956,5359,742,88,2661,455,1193,13869,25
2016-10-22,13,13510,374,1110,903,938,5282,689,81,2608,445,1160,13590,80
2016-10-22,14,13309,373,1103,892,933,5195,671,86,2550,428,1181,13411,101
2016-10-22,15,13434,368,1124,907,935,5134,704,86,2562,416,1189,13425,-9
2016-10-22,16,13748,377,1158,935,947,5167,799,87,2614,424,1255,13764,16
2016-10-22,17,14341,430,1179,1000,997,5270,907,90,2721,431,1377,14403,62
2016-10-22,18,15114,480,1204,1017,1040,5505,978,91,2819,451,1485,15071,-43
2016-10-22,19,15373,502,1239,972,1027,5588,977,89,2879,455,1541,15269,-104
2016-10-22,20,15019,493,1272,931,1023,5464,945,85,2807,460,1505,14984,-35
2016-10-22,21,14523,484,1255,856,1023,5290,894,84,2727,429,1448,14489,-33
2016-10-22,22,13800,487,1208,777,978,5028,817,83,2595,408,1369,13750,-51
2016-10-22,23,12858,476,1194,699,955,4705,740,82,2399,375,1269,12895,37
2016-10-22,24,12198,448,1163,684,883,4423,682,75,2279,345,1193,12176,-22
2016-10-23,1,11736,454,1149,672,855,4209,649,79,2159,329,1148,11702,-34
2016-10-23,2,11390,444,1094,652,835,4064,631,72,2100,312,1144,11347,-43
2016-10-23,3,11237,439,1098,630,826,3982,630,73,2094,303,1140,11215,-22
2016-10-23,4,11212,437,1086,629,816,3955,628,74,2086,308,1150,11170,-42
2016-10-23,5,11310,432,1080,658,795,3990,648,80,2101,316,1166,11267,-42
2016-10-23,6,11685,443,1087,690,846,4112,694,81,2189,329,1203,11674,-11
2016-10-23,7,12335,456,1124,713,930,4305,754,86,2334,358,1264,12323,-12
2016-10-23,8,12828,477,1143,742,870,4505,777,88,2445,372,1269,12688,-141
2016-10-23,9,12984,489,1140,772,720,4731,769,93,2505,387,1240,12847,-137
2016-10-23,10,12998,489,1163,758,612,4913,803,92,2526,381,1202,12939,-59
2016-10-23,11,13110,488,1189,743,561,5064,864,82,2539,392,1184,13107,-3
2016-10-23,12,13131,492,1182,731,537,5105,870,73,2567,404,1170,13130,0
2016-10-23,13,13051,489,1178,713,548,5095,851,80,2550,403,1175,13083,32
2016-10-23,14,13014,480,1224,718,568,5048,796,81,2523,395,1196,13030,16
2016-10-23,15,13189,450,1215,746,706,5045,809,88,2543,403,1226,13231,42
2016-10-23,16,13735,446,1242,829,891,5117,839,88,2615,425,1307,13801,66
2016-10-23,17,14528,447,1252,911,1022,5291,943,90,2737,443,1430,14565,37
2016-10-23,18,15445,461,1262,966,1101,5586,996,96,2883,470,1513,15333,-112
2016-10-23,19,15524,453,1240,952,1103,5621,994,98,2947,471,1535,15413,-111
2016-10-23,20,15094,451,1214,899,1096,5488,946,93,2882,451,1484,15004,-91
2016-10-23,21,14258,515,1220,859,1037,5282,879,83,2746,420,1416,14457,199
2016-10-23,22,13400,505,1183,742,990,4972,786,71,2586,407,1337,13578,178
2016-10-23,23,12551,493,1136,686,912,4618,701,67,2418,366,1294,12689,138
2016-10-23,24,12027,480,1147,649,867,4322,635,65,2308,344,1216,12032,5
2016-10-24,1,11690,471,1139,616,862,4149,613,68,2211,329,1201,11661,-29
2016-10-24,2,11522,464,1129,610,843,4053,614,66,2156,318,1168,11421,-101
2016-10-24,3,11389,462,1121,605,849,4013,610,70,2133,317,1159,11340,-49
2016-10-24,4,11517,460,1123,611,868,4066,626,69,2191,319,1170,11503,-13
2016-10-24,5,12139,457,1128,664,905,4308,715,66,2296,332,1220,12091,-48
2016-10-24,6,13536,461,1164,806,996,4876,840,72,2585,366,1324,13491,-45
2016-10-24,7,15145,423,1202,861,1120,5586,966,80,2947,434,1507,15128,-18
2016-10-24,8,15400,446,1204,827,1057,5768,984,68,3001,445,1534,15334,-66
2016-10-24,9,15194,436,1197,906,838,5904,954,80,2988,458,1462,15221,28
2016-10-24,10,15149,417,1209,897,764,5983,918,70,3014,457,1417,15146,-3
2016-10-24,11,14918,420,1212,884,687,6004,870,83,2978,454,1379,14970,52
2016-10-24,12,14877,400,1219,878,685,6004,852,76,2970,440,1381,14905,28
2016-10-24,13,14881,424,1213,860,699,6016,824,76,2988,437,1376,14913,32
2016-10-24,14,14694,430,1217,848,660,5975,774,80,2975,440,1389,14787,93
2016-10-24,15,14792,428,1242,873,688,5946,774,77,2984,432,1406,14852,60
2016-10-24,16,15281,443,1266,928,813,5989,841,89,3043,444,1480,15337,56
2016-10-24,17,15919,444,1252,911,1112,6085,946,94,3144,453,1543,15983,65
2016-10-24,18,16693,440,1262,952,1231,6312,1024,94,3260,468,1626,16668,-25
2016-10-24,19,17110,445,1291,939,1289,6372,1049,86,3366,474,1689,17000,-110
2016-10-24,20,16793,449,1321,909,1254,6218,1031,84,3305,500,1688,16759,-35
2016-10-24,21,16029,475,1283,819,1212,5916,958,83,3150,475,1619,15991,-39
2016-10-24,22,14910,496,1227,729,1151,5482,868,84,2918,439,1499,14893,-17
2016-10-24,23,13716,498,1184,726,979,5009,765,77,2704,402,1365,13709,-8
2016-10-24,24,12840,481,1148,667,934,4667,696,77,2517,365,1309,12861,21
2016-10-25,1,12461,488,1118,653,896,4484,662,80,2435,364,1282,12461,-1
2016-10-25,2,12209,487,1110,648,877,4355,643,73,2367,353,1257,12171,-39
2016-10-25,3,12063,478,1107,652,868,4286,637,75,2344,343,1245,12034,-29
2016-10-25,4,12165,465,1097,651,899,4344,657,77,2365,345,1267,12168,4
2016-10-25,5,12770,475,1089,695,951,4568,708,80,2484,367,1333,12752,-18
2016-10-25,6,14254,494,1151,794,1085,5150,825,85,2782,389,1470,14226,-28
2016-10-25,7,15911,489,1236,932,1121,5842,943,79,3149,450,1633,15872,-39
2016-10-25,8,16085,521,1243,909,1016,5972,907,79,3198,458,1644,15946,-139
2016-10-25,9,15644,506,1239,890,823,6015,820,80,3142,453,1572,15540,-104
2016-10-25,10,15291,478,1209,853,767,6058,757,82,3101,426,1486,15217,-75
2016-10-25,11,15021,464,1181,843,770,6027,729,80,3064,420,1416,14994,-27
2016-10-25,12,14899,452,1157,813,817,5990,723,81,3043,418,1418,14911,12
2016-10-25,13,14915,452,1156,803,860,5936,717,87,3065,402,1463,14941,26
2016-10-25,14,14861,449,1167,807,888,5852,743,74,3016,400,1454,14850,-11
2016-10-25,15,14999,450,1193,827,926,5822,779,86,3023,405,1486,14996,-3
2016-10-25,16,15505,442,1238,873,1031,5902,885,95,3109,412,1539,15527,21
2016-10-25,17,16141,458,1271,935,1176,6050,984,98,3192,436,1591,16192,51
2016-10-25,18,16912,492,1305,969,1265,6298,1054,98,3304,466,1678,16929,17
2016-10-25,19,17456,492,1338,1003,1251,6422,1084,97,3417,482,1736,17323,-134
2016-10-25,20,17073,513,1314,971,1220,6285,1063,96,3381,496,1720,17059,-14
2016-10-25,21,16443,578,1284,895,1165,6021,1001,93,3257,460,1653,16407,-36
2016-10-25,22,15230,559,1219,812,1085,5553,902,88,3036,440,1550,15244,14
2016-10-25,23,14097,535,1205,698,1036,5079,805,87,2804,392,1440,14080,-17
2016-10-25,24,13200,516,1197,698,924,4691,746,85,2656,364,1355,13232,31
2016-10-26,1,12776,506,1171,642,932,4471,706,79,2595,357,1304,12764,-13
2016-10-26,2,12575,503,1178,651,906,4357,691,81,2542,352,1281,12542,-33
2016-10-26,3,12483,497,1181,657,889,4314,686,83,2520,345,1283,12455,-27
2016-10-26,4,12608,489,1181,652,926,4365,702,85,2549,343,1309,12602,-6
2016-10-26,5,13217,481,1202,713,977,4608,757,91,2679,376,1337,13221,4
2016-10-26,6,14702,495,1224,761,1162,5188,883,95,2963,401,1467,14640,-62
2016-10-26,7,16147,486,1249,887,1213,5837,1007,97,3254,450,1609,16089,-58
2016-10-26,8,16280,516,1267,838,1142,5989,963,92,3298,468,1634,16207,-73
2016-10-26,9,15876,512,1232,837,927,6047,862,87,3240,453,1643,15840,-36
2016-10-26,10,15772,509,1231,807,900,6084,789,83,3219,462,1667,15753,-19
2016-10-26,11,15627,510,1200,776,925,6083,748,91,3153,464,1648,15597,-30
2016-10-26,12,15463,506,1199,772,914,6068,696,90,3133,450,1643,15473,10
2016-10-26,13,15479,501,1202,778,940,6064,713,90,3162,450,1650,15549,69
2016-10-26,14,15617,505,1208,773,977,6074,803,92,3173,451,1656,15712,94
2016-10-26,15,15925,508,1221,794,1064,6057,858,92,3209,460,1647,15911,-13
2016-10-26,16,16244,508,1249,895,1154,6181,932,98,3301,465,1658,16441,197
2016-10-26,17,16920,507,1215,948,1271,6302,1016,99,3361,477,1672,16868,-52
2016-10-26,18,17158,514,1231,976,1313,6482,1080,100,3454,484,1677,17311,153
2016-10-26,19,17228,526,1311,956,1342,6485,1099,97,3485,507,1653,17463,235
2016-10-26,20,16914,528,1355,918,1323,6328,1075,96,3414,514,1618,17167,252
2016-10-26,21,16188,532,1350,851,1266,6050,1003,98,3274,467,1562,16453,264
2016-10-26,22,15283,542,1329,737,1193,5622,904,94,3040,444,1459,15366,83
2016-10-26,23,14125,526,1284,731,1030,5131,798,89,2811,395,1338,14134,9
2016-10-26,24,13151,502,1229,683,987,4746,732,84,2640,377,1275,13255,104
2016-10-27,1,12759,488,1206,643,974,4556,701,77,2565,360,1231,12801,42
2016-10-27,2,12465,484,1196,645,972,4447,689,75,2494,348,1205,12557,92
2016-10-27,3,12474,479,1192,643,971,4405,687,74,2458,344,1214,12467,-6
2016-10-27,4,12574,475,1180,643,984,4444,702,75,2479,338,1241,12562,-12
2016-10-27,5,13175,471,1160,712,1031,4674,752,73,2590,364,1307,13133,-42
2016-10-27,6,14599,488,1220,850,1134,5208,864,90,2861,375,1448,14539,-60
2016-10-27,7,16183,484,1294,870,1320,5872,985,87,3040,615,1631,16198,14
2016-10-27,8,16863,503,1302,862,1320,6150,1020,90,3328,477,1707,16759,-104
2016-10-27,9,16905,509,1299,845,1265,6259,1021,97,3369,489,1718,16869,-36
2016-10-27,10,16940,502,1251,840,1253,6363,1026,97,3421,504,1703,16961,21
2016-10-27,11,17009,495,1242,832,1262,6431,1032,98,3453,512,1681,17038,30
2016-10-27,12,17000,494,1241,836,1272,6454,1038,93,3425,515,1649,17017,17
2016-10-27,13,17012,495,1200,852,1297,6462,1042,89,3421,510,1640,17008,-4
2016-10-27,14,16973,488,1255,856,1304,6436,1044,89,3378,501,1649,17001,28
2016-10-27,15,17140,490,1281,892,1309,6463,1049,93,3372,498,1633,17080,-61
2016-10-27,16,17399,488,1290,922,1360,6537,1077,102,3433,507,1647,17363,-35
2016-10-27,17,17665,485,1313,940,1444,6558,1105,107,3491,517,1637,17599,-67
2016-10-27,18,18052,492,1336,966,1433,6665,1147,106,3540,514,1690,17887,-165
2016-10-27,19,18189,510,1384,955,1439,6642,1163,102,3566,526,1732,18018,-171
2016-10-27,20,17774,514,1402,919,1416,6492,1133,102,3518,542,1717,17756,-18
2016-10-27,21,17177,528,1364,835,1367,6197,1066,98,3380,524,1669,17029,-148
2016-10-27,22,15942,535,1303,753,1266,5786,976,91,3141,484,1590,15925,-17
2016-10-27,23,14695,512,1259,747,1093,5311,876,91,2867,429,1498,14683,-13
2016-10-27,24,13795,483,1213,715,1011,4922,809,87,2710,400,1423,13773,-22
2016-10-28,1,13331,473,1200,602,1052,4695,768,83,2615,384,1405,13277,-54
2016-10-28,2,12991,460,1189,581,1051,4559,737,86,2556,366,1375,12959,-32
2016-10-28,3,12862,457,1219,568,1044,4499,731,87,2542,374,1361,12883,21
2016-10-28,4,12952,449,1227,580,1056,4529,737,87,2565,377,1374,12981,29
2016-10-28,5,13532,411,1227,651,1113,4758,782,90,2696,387,1417,13532,0
2016-10-28,6,14913,423,1305,807,1161,5259,894,96,2951,427,1527,14849,-64
2016-10-28,7,16507,438,1383,855,1310,5882,1015,98,3271,485,1666,16403,-104
2016-10-28,8,16791,470,1392,860,1299,6013,1032,102,3282,494,1687,16630,-161
2016-10-28,9,16520,474,1370,884,1201,6042,1006,99,3234,475,1597,16381,-140
2016-10-28,10,16233,478,1352,922,1122,6039,963,94,3163,461,1509,16102,-130
2016-10-28,11,15972,474,1345,897,1100,6042,873,92,3155,451,1429,15857,-114
2016-10-28,12,15695,466,1336,894,1076,6023,786,87,3154,432,1379,15633,-62
2016-10-28,13,15533,466,1360,896,1035,5957,740,88,3116,426,1368,15453,-81
2016-10-28,14,15053,461,1353,850,1066,5872,708,90,3056,411,1361,15227,174
2016-10-28,15,15077,466,1361,844,1100,5829,712,90,3030,413,1392,15237,160
2016-10-28,16,15353,465,1378,863,1188,5865,789,91,3059,431,1458,15587,233
2016-10-28,17,16056,462,1362,921,1257,5930,916,96,3175,436,1570,16126,70
2016-10-28,18,16786,465,1368,908,1319,6119,1004,96,3342,467,1612,16699,-86
2016-10-28,19,16948,476,1418,869,1357,6165,1021,94,3337,468,1606,16811,-137
2016-10-28,20,16421,480,1422,843,1327,6042,993,99,3241,451,1561,16459,38
2016-10-28,21,15858,472,1394,797,1278,5802,936,94,3162,431,1480,15846,-12
2016-10-28,22,14928,498,1351,716,1210,5427,862,91,2956,400,1386,14896,-32
2016-10-28,23,13786,476,1294,653,1114,5001,772,82,2740,356,1263,13750,-36
2016-10-28,24,12780,441,1269,627,1027,4608,697,78,2516,342,1174,12779,-1
2016-10-29,1,12189,399,1240,610,991,4324,650,71,2404,323,1131,12144,-45
2016-10-29,2,11814,394,1216,585,975,4159,623,70,2339,300,1104,11765,-49
2016-10-29,3,11586,386,1210,553,991,4076,610,74,2314,292,1084,11590,3
2016-10-29,4,11521,371,1195,539,1000,4060,607,74,2316,290,1077,11529,9
2016-10-29,5,11699,370,1208,586,981,4144,629,67,2303,293,1092,11673,-26
2016-10-29,6,12176,379,1215,651,1015,4343,679,68,2383,312,1146,12191,16
2016-10-29,7,13039,397,1245,709,1089,4641,752,79,2554,353,1236,13055,15
2016-10-29,8,13788,416,1210,740,1185,4928,808,82,2741,371,1304,13785,-2
2016-10-29,9,14258,429,1200,794,1258,5225,845,86,2865,391,1347,14439,180
2016-10-29,10,14643,440,1220,816,1266,5394,861,89,2892,398,1334,14709,66
2016-10-29,11,14902,441,1302,832,1276,5482,837,82,2929,396,1319,14895,-7
2016-10-29,12,14823,438,1305,850,1251,5462,803,87,2881,397,1299,14772,-51
2016-10-29,13,14634,437,1278,830,1211,5420,837,91,2802,391,1334,14631,-3
2016-10-29,14,14544,449,1269,825,1184,5343,847,83,2796,393,1365,14555,11
2016-10-29,15,14484,448,1277,800,1187,5285,842,87,2764,393,1388,14471,-14
2016-10-29,16,14623,447,1292,807,1229,5262,865,88,2791,400,1453,14634,11
2016-10-29,17,14918,453,1301,831,1256,5326,920,91,2870,406,1488,14944,26
2016-10-29,18,15554,460,1320,877,1265,5525,957,87,3052,437,1526,15508,-46
2016-10-29,19,15432,469,1324,832,1247,5482,934,90,3051,436,1524,15388,-44
2016-10-29,20,14873,466,1297,806,1165,5313,893,86,2906,423,1498,14854,-20
2016-10-29,21,14376,464,1273,736,1131,5126,850,83,2855,403,1451,14372,-4
2016-10-29,22,13710,456,1250,699,1080,4861,777,82,2735,370,1395,13705,-6
2016-10-29,23,12895,438,1276,647,1001,4563,706,81,2548,346,1329,12934,39
2016-10-29,24,12264,425,1253,591,976,4292,641,83,2438,325,1270,12295,31
2016-10-30,1,11867,413,1225,572,952,4090,611,82,2371,307,1229,11853,-13
2016-10-30,2,11584,412,1223,538,960,3940,592,83,2295,305,1200,11548,-36
2016-10-30,3,11367,411,1215,528,954,3861,583,83,2233,297,1185,11350,-17
2016-10-30,4,11361,405,1220,535,952,3858,587,82,2228,297,1185,11350,-12
2016-10-30,5,11505,393,1209,579,931,3891,604,83,2285,292,1199,11467,-38
2016-10-30,6,11839,385,1213,604,977,4023,643,81,2339,303,1234,11803,-36
2016-10-30,7,12486,411,1255,633,1056,4243,711,83,2522,336,1271,12522,37
2016-10-30,8,13218,436,1293,662,1121,4477,786,88,2620,359,1324,13165,-52
2016-10-30,9,13697,441,1254,695,1121,4786,844,89,2680,384,1371,13665,-31
2016-10-30,10,14082,443,1230,708,1145,5042,880,91,2753,407,1418,14118,35
2016-10-30,11,14390,430,1214,774,1101,5226,885,90,2822,411,1428,14379,-11
2016-10-30,12,14439,421,1218,803,1080,5298,857,90,2847,418,1413,14445,6
2016-10-30,13,14406,430,1240,798,1085,5280,832,88,2853,423,1379,14407,1
2016-10-30,14,14349,416,1243,795,1102,5222,818,91,2849,423,1415,14375,26
2016-10-30,15,14461,417,1256,805,1135,5217,825,93,2863,426,1431,14468,8
2016-10-30,16,14870,412,1297,849,1212,5300,884,93,2928,442,1490,14906,36
2016-10-30,17,15409,433,1316,899,1294,5462,957,98,3038,457,1512,15466,57
2016-10-30,18,16088,457,1340,894,1357,5721,1018,97,3190,478,1544,16094,7
2016-10-30,19,16247,478,1373,879,1343,5728,1020,95,3172,491,1572,16150,-97
2016-10-30,20,15844,477,1365,862,1251,5602,981,94,3119,475,1549,15777,-67
2016-10-30,21,15265,470,1345,835,1182,5402,928,92,3028,457,1505,15244,-20
2016-10-30,22,14469,461,1309,755,1108,5113,855,90,2888,425,1444,14447,-21
2016-10-30,23,13569,440,1257,643,1056,4764,770,88,2724,401,1396,13539,-30
2016-10-30,24,12815,414,1219,576,1019,4466,715,87,2595,365,1357,12814,-1
2016-10-31,1,12469,0,0,0,0,0,0,0,0,0,0,0,-12469
2016-10-31,2,12333,0,0,0,0,0,0,0,0,0,0,0,-12333
2016-10-31,3,12301,0,0,0,0,0,0,0,0,0,0,0,-12301
2016-10-31,4,12464,0,0,0,0,0,0,0,0,0,0,0,-12464
2016-10-31,5,13103,0,0,0,0,0,0,0,0,0,0,0,-13103
2016-10-31,6,14453,0,0,0,0,0,0,0,0,0,0,0,-14453
2016-10-31,7,16174,0,0,0,0,0,0,0,0,0,0,0,-16174
2016-10-31,8,16278,0,0,0,0,0,0,0,0,0,0,0,-16278
2016-10-31,9,15807,0,0,0,0,0,0,0,0,0,0,0,-15807
2016-10-31,10,15459,0,0,0,0,0,0,0,0,0,0,0,-15459
2016-10-31,11,15498,0,0,0,0,0,0,0,0,0,0,0,-15498
2016-10-31,12,15341,0,0,0,0,0,0,0,0,0,0,0,-15341
2016-10-31,13,15241,0,0,0,0,0,0,0,0,0,0,0,-15241
2016-10-31,14,15236,0,0,0,0,0,0,0,0,0,0,0,-15236
2016-10-31,15,15306,0,0,0,0,0,0,0,0,0,0,0,-15306
2016-10-31,16,15855,0,0,0,0,0,0,0,0,0,0,0,-15855
2016-10-31,17,16351,0,0,0,0,0,0,0,0,0,0,0,-16351
2016-10-31,18,16847,0,0,0,0,0,0,0,0,0,0,0,-16847
2016-10-31,19,16686,0,0,0,0,0,0,0,0,0,0,0,-16686
2016-10-31,20,16411,0,0,0,0,0,0,0,0,0,0,0,-16411
2016-10-31,21,15754,0,0,0,0,0,0,0,0,0,0,0,-15754
2016-10-31,22,14945,0,0,0,0,0,0,0,0,0,0,0,-14945
2016-10-31,23,13865,0,0,0,0,0,0,0,0,0,0,0,-13865
2016-10-31,24,13070,0,0,0,0,0,0,0,0,0,0,0,-13070
2016-11-01,1,12641,432,1139,844,778,4515,693,74,2583,350,1250,12658,17
2016-11-01,2,12414,425,1120,850,768,4384,673,71,2540,342,1263,12435,21
2016-11-01,3,12308,421,1121,831,766,4324,663,71,2513,351,1256,12315,7
2016-11-01,4,12398,414,1160,863,782,4365,675,70,2530,334,1256,12448,50
